principio_ativo,produto,apresentacao,forma_farmaceutica,concentracao_texto,via_administracao,classe_terapeutica,controle,fonte
paclitaxel,TOXXEL,6 MG/ML SOL INJ IV CT 1 FA VD AMB X 5ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,"6 MG/ML SOL INJ IV CT 1 FA VD AMB X 16,7ML",solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,6 MG/ML SOL INJ IV CT 1 FA VD AMB X 50ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,6 MG/ML SOL INJ IV CX 5 FA VD AMB X 5ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,"6 MG/ML SOL INJ IV CX 5 FA VD AMB X 16,7ML",solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,6 MG/ML SOL INJ IV CX 5 FA VD AMB X 50ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,6 MG/ML SOL INJ IV CX 10 FA VD AMB X 5ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,"6 MG/ML SOL INJ IV CX 10 FA VD AMB X 16,7ML",solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,6 MG/ML SOL INJ IV CX 10 FA VD AMB X 50ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,6 MG/ML SOL INJ IV CX 20 FA VD AMB X 5ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,"6 MG/ML SOL INJ IV CX 20 FA VD AMB X 16,7ML",solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,TOXXEL,6 MG/ML SOL INJ IV CX 20 FA VD AMB X 50ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,nao_classificado,ANVISA/CMED 2026-06
paclitaxel,EVOTAXEL,6 MG/ML SOL INJ CT FA VD TRANS X 5 ML,solução injetável,6 mg/ml,parenteral,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,EVOTAXEL,"6 MG/ML SOL INJ CT FA VD TRANS X 16,7 ML",solução injetável,6 mg/ml,parenteral,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,EVOTAXEL,6 MG/ML SOL INJ CT FA VD TRANS X 25 ML,solução injetável,6 mg/ml,parenteral,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,EVOTAXEL,6 MG/ML SOL INJ CT FA VD TRANS X 50 ML,solução injetável,6 mg/ml,parenteral,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,ABRAXANE,100 MG PO LIOF SUS INJ CT FA VD TRANS,pó liofilizado para suspensão injetável,100 mg,parenteral,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,PANTIUM,6 MG/ML SOL INJ IV CT FA VD TRANS X 5 ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,PANTIUM,"6 MG/ML SOL INJ IV CT FA VD TRANS X 16,7 ML",solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,PANTIUM,6 MG/ML SOL INJ IV CT FA VD TRANS X 50 ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,PACLITAXEL,6 MG/ML SOL INJ IV CT FA VD TRANS X 5 ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,PACLITAXEL,"6 MG/ML SOL INJ IV CT FA VD TRANS X 16,7 ML",solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,PACLITAXEL,6 MG/ML SOL INJ IV CT FA VD TRANS X 50 ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,POKLI,6 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 5 ML,solução para diluição para infusão,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,POKLI,"6 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 16,7 ML",solução para diluição para infusão,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,POKLI,6 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 50 ML,solução para diluição para infusão,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,6 MG /ML SOL INJ IV CT FA VD TRANS X 5 ML,solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,6 MG /ML SOL INJ IV CT 5 FA VD TRANS X 5 ML,solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,6 MG /ML SOL INJ IV CT 10 FA VD TRANS X 5 ML,solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,6 MG /ML SOL INJ IV CT 20 FA VD TRANS X 5 ML,solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,"6 MG /ML SOL INJ IV CT 1 FA VD TRANS X 16,7 ML",solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,"6 MG /ML SOL INJ IV CT 5 FA VD TRANS X 16,7 ML",solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,"6 MG /ML SOL INJ IV CT 10 FA VD TRANS X 16,7 ML",solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,"6 MG /ML SOL INJ IV CT 20 FA VD TRANS X 16,7 ML",solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,6 MG /ML SOL INJ IV CT 1 FA VD TRANS X 50 ML,solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,6 MG /ML SOL INJ IV CT 5 FA VD TRANS X 50 ML,solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,6 MG /ML SOL INJ IV CT 10 FA VD TRANS X 50 ML,solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,MYLTOL,6 MG /ML SOL INJ IV CT 20 FA VD TRANS X 50 ML,solução injetável,6 mg /ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,TAXOL,6 MG/ML SOL INJ IV CT FA VD TRANS X 5 ML,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,TAXOL,"6 MG/ML SOL INJ IV CT FA VD TRANS X 16,7 ML",solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
paclitaxel,TAXOL,6 MG/ML SOL INJ IV CT FA VD TRANS X 50 ML + REV PLAS,solução injetável,6 mg/ml,intravenosa,L1C2 - AGENTES ANTINEOPLÁSICOS TAXANOS,venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,75 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,100 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,125 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,SEDECIB,75 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,SEDECIB,100 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,SEDECIB,125 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,IBRANCE,125 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,IBRANCE,100 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,IBRANCE,75 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,AGATHA,125 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,AGATHA,100 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,AGATHA,75 MG CAP DURA CT FR PLAS PEAD OPC X 21,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,75 MG CAP DURA CT BL AL AL DESSEC X 7,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,75 MG CAP DURA CT BL AL AL DESSEC X 10,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,75 MG CAP DURA CT BL AL AL DESSEC X 14,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,75 MG CAP DURA CT BL AL AL DESSEC X 21,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,75 MG CAP DURA CT FR PLAS PEAD OPC X 21 + DESSEC,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,100 MG CAP DURA CT BL AL AL DESSEC X 7,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,100 MG CAP DURA CT BL AL AL DESSEC X 10,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,100 MG CAP DURA CT BL AL AL DESSEC X 14,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,100 MG CAP DURA CT BL AL AL DESSEC X 21,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,100 MG CAP DURA CT FR PLAS PEAD OPC X 21 + DESSEC,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,125 MG CAP DURA CT BL AL AL DESSEC X 7,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,125 MG CAP DURA CT BL AL AL DESSEC X 10,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,125 MG CAP DURA CT BL AL AL DESSEC X 14,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,125 MG CAP DURA CT BL AL AL DESSEC X 21,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,PALBOCICLIBE,125 MG CAP DURA CT FR PLAS PEAD OPC X 21 + DESSEC,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,75 MG CAP DURA CT BL AL AL DESSEC X 7,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,75 MG CAP DURA CT BL AL AL DESSEC X 10,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,75 MG CAP DURA CT BL AL AL DESSEC X 14,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,75 MG CAP DURA CT BL AL AL DESSEC X 21,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,75 MG CAP DURA CT FR PLAS PEAD OPC X 21 + DESSEC,cápsula dura,75 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,100 MG CAP DURA CT BL AL AL DESSEC X 7,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,100 MG CAP DURA CT BL AL AL DESSEC X 10,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,100 MG CAP DURA CT BL AL AL DESSEC X 14,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,100 MG CAP DURA CT BL AL AL DESSEC X 21,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,100 MG CAP DURA CT FR PLAS PEAD OPC X 21 + DESSEC,cápsula dura,100 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,125 MG CAP DURA CT BL AL AL DESSEC X 7,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,125 MG CAP DURA CT BL AL AL DESSEC X 10,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,125 MG CAP DURA CT BL AL AL DESSEC X 14,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,125 MG CAP DURA CT BL AL AL DESSEC X 21,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
palbociclibe,CYDIKRIZ,125 MG CAP DURA CT FR PLAS PEAD OPC X 21 + DESSEC,cápsula dura,125 mg,oral,"L1H5 - INIBIDORES PREOTEÍNA KINASE ANTINEOPLÁSICOS, CDK 4/6",venda_sob_prescricao,ANVISA/CMED 2026-06
paliperidona,INVEGA,"3,0 MG COM REV LIB PROL CT BL AL/AL X 28",comprimido revestido de liberação prolongada,"3,0 mg",oral,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
paliperidona,INVEGA,"6,0 MG COM REV LIB PROL CT BL AL/AL X 28",comprimido revestido de liberação prolongada,"6,0 mg",oral,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
paliperidona,INVEGA,"9,0 MG COM REV LIB PROL CT BL AL/AL 28",comprimido revestido de liberação prolongada,"9,0 mg",oral,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
palivizumabe,SYNAGIS,"100 MG/ML SOL INJ CT FA VD INC X 0,5 ML",solução injetável,100 mg/ml,parenteral,J6H6 - IMUNOGLOBULINA CONTRA O VÍRUS SINCICIAL RESPIRATÓRIO (RSV),venda_sob_prescricao,ANVISA/CMED 2026-06
palivizumabe,SYNAGIS,"100 MG/ML SOL INJ CT FA VD INC X 1,0 ML",solução injetável,100 mg/ml,parenteral,J6H6 - IMUNOGLOBULINA CONTRA O VÍRUS SINCICIAL RESPIRATÓRIO (RSV),venda_sob_prescricao,ANVISA/CMED 2026-06
palmitato de paliperidona,INVEGA,"100 MG/ML SUS INJ LIB PROL IM CT 1 SER PREENC PLAS COC TRANS X 0,50 ML+ 2 AGU",suspensão injetável de liberação prolongada,100 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
palmitato de paliperidona,INVEGA,"100 MG/ML SUS INJ LIB PROL IM CT 1 SER PREENC PLAS COC TRANS X 0,75 ML + 2 AGU",suspensão injetável de liberação prolongada,100 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
palmitato de paliperidona,INVEGA,100 MG/ML SUS INJ LIB PROL IM CT 1 SER PREENC PLAS COC TRANS X 1 ML + 2 AGU,suspensão injetável de liberação prolongada,100 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
palmitato de paliperidona,INVEGA,"100 MG/ML SUS INJ LIB PROL IM CT 1 SER PREENC PLAS COC TRANS X 1,50 ML + 2 AGU",suspensão injetável de liberação prolongada,100 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
palmitato de paliperidona,INVEGA,"200 MG/ML SUS INJ LIB PROL IM CT 1 SER PREENC PLAS COC TRANS X 0,875 ML + 2 AGU",suspensão injetável de liberação prolongada,200 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
palmitato de paliperidona,INVEGA,"200 MG/ML SUS INJ LIB PROL IM CT 1 SER PREENC PLAS TRANS COC X 1,315 ML + 2 AGU",suspensão injetável de liberação prolongada,200 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
palmitato de paliperidona,INVEGA,"200 MG/ML SUS INJ LIB PROL IM CT 1 SER PREENC PLAS COC TRANS X 1,750 ML + 2 AGU",suspensão injetável de liberação prolongada,200 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
palmitato de paliperidona,INVEGA,"200 MG/ML SUS INJ LIB PROL IM CT 1 SER PREENC PLAS COC TRANS X 2,625 ML + 2 AGU",suspensão injetável de liberação prolongada,200 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
palmitato de paliperidona,PALMITATO DE PALIPERIDONA,"100 MG/ML SUS INJ LIB PROL IM CT SER PREENC PLAS TRANS X 0,50 ML + 2 AGU",suspensão injetável de liberação prolongada,100 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
palmitato de paliperidona,PALMITATO DE PALIPERIDONA,"100 MG/ML SUS INJ LIB PROL IM CT 2 SER PREENC PLAS TRANS X 0,50 ML + 4 AGU",suspensão injetável de liberação prolongada,100 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
palmitato de paliperidona,PALMITATO DE PALIPERIDONA,"100 MG/ML SUS INJ LIB PROL IM CT 3 SER PREENC PLAS TRANS X 0,50 ML + 6 AGU",suspensão injetável de liberação prolongada,100 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
palmitato de paliperidona,PALMITATO DE PALIPERIDONA,"100 MG/ML SUS INJ LIB PROL IM CT SER PREENC PLAS TRANS X 0,75 ML + 2 AGU",suspensão injetável de liberação prolongada,100 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
palmitato de paliperidona,PALMITATO DE PALIPERIDONA,"100 MG/ML SUS INJ LIB PROL IM CT 2 SER PREENC PLAS TRANS X 0,75 ML + 4 AGU",suspensão injetável de liberação prolongada,100 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
palmitato de paliperidona,PALMITATO DE PALIPERIDONA,"100 MG/ML SUS INJ LIB PROL IM CT 3 SER PREENC PLAS TRANS X 0,75 ML + 6 AGU",suspensão injetável de liberação prolongada,100 mg/ml,intramuscular,N5A1 - ANTIPSICÓTICOS ATÍPICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
